Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月26日 	_x86_64_	(40 CPU)

10时26分03秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
10时36分46秒 253692768 257717392   3812456      1.45     78380   5456808   8320904      3.13   2257644   6437096        80
10时36分47秒 253693632 257717904   3811380      1.45     78380   5456936   8344000      3.14   2257748   6442336        80
10时36分48秒 253695284 257719556   3809724      1.45     78388   5456932   8364156      3.15   2257732   6450028        80
10时36分49秒 253691780 257716060   3813204      1.45     78388   5456956   8364812      3.15   2257744   6459132        80
10时36分50秒 253691300 257715580   3813664      1.45     78388   5456960   8364812      3.15   2257748   6459248        84
10时36分51秒 253692756 257717036   3812208      1.45     78388   5456960   8364812      3.15   2257752   6460184        84
10时36分52秒 253692020 257718960   3810208      1.45     78388   5459584   8354112      3.14   2260356   6436572        84
10时36分53秒 253689228 257716168   3812972      1.45     78404   5459588   8354112      3.14   2260360   6443664       120
10时36分54秒 253689088 257716028   3813096      1.45     78404   5459588   8363748      3.15   2260352   6451400       120
10时36分55秒 253687300 257714260   3814856      1.45     78404   5459616   8364796      3.15   2260384   6459312       124
10时36分56秒 253688116 257715080   3814028      1.45     78404   5459628   8364812      3.15   2260372   6459072       124
10时36分57秒 253689508 257716472   3812612      1.45     78404   5459644   8328924      3.13   2260388   6437440       124
10时36分58秒 253688928 257718556   3810480      1.45     78412   5462272   8351940      3.14   2262992   6432948       136
10时36分59秒 253690212 257719848   3809188      1.45     78412   5462280   8351944      3.14   2263000   6439908       136
10时37分00秒 253689276 257718912   3810116      1.45     78412   5462280   8364740      3.15   2263000   6454252       136
10时37分01秒 253687188 257716824   3812176      1.45     78412   5462292   8365260      3.15   2263004   6458796       136
10时37分02秒 253685432 257715068   3813916      1.45     78412   5462292   8365260      3.15   2262996   6459252       136
10时37分03秒 253688228 257720456   3808476      1.44     78420   5464928   8332276      3.14   2265232   6435540       224
10时37分04秒 253689432 257721672   3807272      1.44     78420   5464928   8352844      3.14   2265224   6442224       228
10时37分05秒 253688088 257720372   3808528      1.44     78420   5464952   8363264      3.15   2265604   6451016       140
10时37分06秒 253687200 257719484   3809412      1.45     78420   5464956   8363580      3.15   2265604   6456316       100
10时37分07秒 253688020 257720304   3808592      1.44     78420   5464956   8363756      3.15   2265608   6458280       104
10时37分08秒 253684948 257720248   3809168      1.45     78432   5467472   8332280      3.14   2268140   6440564       608
10时37分09秒 253684664 257719968   3809436      1.45     78432   5467480   8352772      3.14   2268144   6442988       612
10时37分10秒 253684656 257719572   3809240      1.45     78432   5467576   8351708      3.14   2268196   6442908       112
10时37分11秒 253683296 257718212   3810592      1.45     78432   5467588   8364616      3.15   2268212   6457340        16
10时37分12秒 253679812 257714728   3814060      1.45     78432   5467596   8364624      3.15   2268196   6458500        16
10时37分13秒 253679164 257714084   3814672      1.45     78440   5467616   8364632      3.15   2268204   6458528        52
10时37分14秒 253681644 257719192   3809548      1.45     78440   5470216   8352124      3.14   2270796   6434400        52
10时37分15秒 253682264 257719812   3808924      1.45     78440   5470220   8352136      3.14   2270808   6440040        52
10时37分16秒 253681852 257719464   3809220      1.45     78440   5470336   8364100      3.15   2270800   6455028        52
10时37分17秒 253678524 257716220   3812420      1.45     78440   5470456   8364276      3.15   2270808   6459012        52
10时37分18秒 253676412 257714116   3814524      1.45     78448   5470452   8364276      3.15   2270784   6458228        60
10时37分19秒 253676448 257716872   3811788      1.45     78448   5473056   8331708      3.14   2273412   6439360        60
10时37分20秒 253675116 257715540   3813120      1.45     78448   5473056   8352548      3.14   2273408   6437668        60
10时37分21秒 253676688 257717164   3811488      1.45     78448   5473108   8352568      3.14   2273416   6444216        60
10时37分22秒 253676532 257717068   3811544      1.45     78448   5473200   8365084      3.15   2273404   6456304        60
10时37分23秒 253675432 257715968   3812624      1.45     78456   5473204   8365264      3.15   2273416   6458380        64
10时37分24秒 253673824 257714492   3814096      1.45     78456   5473340   8365272      3.15   2273408   6461092        64
10时37分25秒 253674376 257717672   3810848      1.45     78456   5475968   8352776      3.14   2276012   6436880        68
10时37分26秒 253673456 257716752   3811752      1.45     78456   5475968   8352776      3.14   2276000   6440972        68
10时37分27秒 253674032 257717328   3811156      1.45     78456   5475964   8364096      3.15   2276004   6450464        68
10时37分28秒 253670108 257713412   3815044      1.45     78464   5475980   8365564      3.15   2275996   6459708        72
10时37分29秒 253669676 257712988   3815448      1.45     78464   5476000   8365564      3.15   2276012   6460328        72
10时37分30秒 253669212 257715548   3813380      1.45     78464   5478524   8333204      3.14   2278528   6440516        72
10时37分31秒 253672540 257718484   3809892      1.45     78464   5478600   8354432      3.14   2278580   6444804        72
10时37分32秒 253672424 257718428   3809920      1.45     78464   5478680   8364628      3.15   2278588   6450272        72
10时37分33秒 253669576 257715656   3812648      1.45     78472   5478792   8365208      3.15   2278604   6459600        76
10时37分34秒 253669508 257715592   3812672      1.45     78472   5478820   8365228      3.15   2278584   6458984        76
10时37分35秒 253668172 257716804   3811480      1.45     78472   5481348   8331908      3.14   2281152   6439740        76
10时37分36秒 253669212 257717968   3810276      1.45     78472   5481424   8353976      3.14   2281216   6444580        76
10时37分37秒 253669520 257718276   3809968      1.45     78472   5481424   8353976      3.14   2281220   6446160        40
10时37分38秒 253668140 257716900   3811292      1.45     78484   5481444   8365560      3.15   2281208   6458336        72
10时37分39秒 253665376 257714148   3814056      1.45     78484   5481444   8365568      3.15   2281224   6460452        72
10时37分40秒 253664644 257713416   3814748      1.45     78484   5481468   8365580      3.15   2281220   6460560        72
10时37分41秒 253664548 257716344   3812320      1.45     78484   5483992   8330628      3.14   2283748   6440048        72
10时37分42秒 253665896 257717304   3810800      1.45     78484   5484072   8352292      3.14   2283804   6444020        72
10时37分43秒 253666320 257717728   3810372      1.45     78492   5484068   8351424      3.14   2283812   6443336        72
10时37分44秒 253666600 257718016   3810072      1.45     78492   5484088   8365528      3.15   2283800   6458064        72
10时37分45秒 253665080 257716496   3811588      1.45     78492   5484092   8365812      3.15   2283820   6460084        72
10时37分46秒 253661284 257715724   3812848      1.45     78492   5486620   8332056      3.14   2286332   6440584       576
10时37分47秒 253664372 257718428   3809588      1.45     78492   5486704   8353004      3.14   2286400   6444468        24
10时37分48秒 253663608 257717668   3810352      1.45     78492   5486704   8353004      3.14   2286384   6443820        24
10时37分49秒 253661788 257715856   3812124      1.45     78500   5486744   8365148      3.15   2286404   6459468        56
10时37分50秒 253660796 257714864   3813092      1.45     78500   5486768   8365168      3.15   2286408   6459868        56
10时37分51秒 253659348 257713416   3814512      1.45     78500   5486796   8365192      3.15   2286408   6459880        56
10时37分52秒 253659772 257716472   3811384      1.45     78500   5489408   8351832      3.14   2288992   6435684        60
10时37分53秒 253659980 257716680   3811160      1.45     78500   5489424   8351864      3.14   2289000   6440648        60
10时37分54秒 253658288 257714992   3812828      1.45     78508   5489440   8363520      3.15   2288984   6449116        64
10时37分55秒 253656580 257713292   3814524      1.45     78508   5489452   8364620      3.15   2289000   6458332        64
10时37分56秒 253654752 257711464   3816344      1.45     78508   5489452   8364624      3.15   2288992   6459184        64
10时37分57秒 253657020 257716756   3811556      1.45     78508   5491972   8330944      3.14   2291516   6439104        68
10时37分58秒 253657840 257717180   3810580      1.45     78508   5492036   8351812      3.14   2291560   6443592        72
10时37分59秒 253659596 257718936   3808784      1.44     78516   5492044   8351020      3.14   2291576   6443092        76
10时38分00秒 253658280 257717628   3810084      1.45     78516   5492060   8363760      3.15   2291568   6457888        76
10时38分01秒 253656996 257716344   3811348      1.45     78516   5492064   8363764      3.15   2291580   6458108        76
